exp_id,page_id,time,fixation
622,1288,11,"[[1191.2272727272727, 797.0, 622, 95240, 95862], [1246.375, 797.0, 215, 95899, 96114], [1337.4, 797.0, 596, 96151, 96747], [1401.6666666666667, 797.0, 585, 96775, 97360], [1500.7692307692307, 797.0, 363, 97387, 97750], [1570.8666666666666, 797.0, 435, 97779, 98214], [1614.5882352941176, 797.0, 483, 98246, 98729], [1734.125, 797.0, 215, 98825, 99040], [1776.875, 797.0, 243, 99069, 99312], [560.5555555555555, 797.0, 500, 100620, 101120], [670.5, 797.0, 221, 101251, 101472], [721.5833333333334, 797.0, 327, 101500, 101827], [831.125, 797.0, 209, 101920, 102129], [873.3333333333334, 797.0, 1070, 102156, 103226]]"
622,1288,12,"[[938.969696969697, 797.0, 996, 103255, 104251], [1126.5, 797.0, 227, 104376, 104603], [1160.857142857143, 797.0, 374, 104632, 105006], [1291.857142857143, 797.0, 201, 105105, 105306], [1387.030303030303, 797.0, 952, 105371, 106323], [1415.5714285714287, 797.0, 209, 106356, 106565], [1466.1818181818182, 797.0, 327, 106599, 106926], [1564.5, 797.0, 385, 106988, 107373], [1645.5, 797.0, 213, 107466, 107679], [1703.3, 797.0, 284, 107707, 107991], [512.3333333333334, 849.0, 232, 108499, 108731], [554.125, 849.0, 215, 108760, 108975], [486.25, 849.0, 221, 109003, 109224], [576.1875, 849.0, 457, 109256, 109713], [873.3846153846154, 849.0, 383, 109992, 110375], [901.3, 849.0, 268, 110405, 110673], [987.3, 849.0, 278, 110704, 110982]]"
622,1289,13,"[[374.25, 121.0, 348, 114148, 114496], [541.375, 121.0, 216, 114647, 114863], [659.625, 121.0, 207, 114981, 115188], [670.875, 121.0, 215, 115241, 115456], [606.6, 121.0, 300, 115485, 115785], [701.75, 121.0, 335, 115815, 116150], [761.625, 121.0, 213, 116182, 116395], [816.6, 121.0, 604, 116426, 117030], [978.0833333333334, 121.0, 346, 117275, 117621], [941.0666666666667, 121.0, 414, 117649, 118063], [1071.4736842105262, 121.0, 545, 118159, 118704], [1110.4117647058824, 121.0, 523, 118734, 119257], [1221.0, 121.0, 251, 119363, 119614], [1247.84, 121.0, 776, 119646, 120422], [1298.888888888889, 121.0, 269, 120451, 120720], [1097.8666666666666, 121.0, 423, 120927, 121350]]"
622,1289,14,"[[1257.625, 121.0, 225, 121544, 121769], [1323.5, 121.0, 213, 121799, 122012], [1412.764705882353, 121.0, 501, 122044, 122545], [1494.375, 121.0, 221, 122636, 122857], [1561.4545454545455, 121.0, 299, 122885, 123184], [1630.157894736842, 121.0, 548, 123217, 123765], [330.75, 173.0, 215, 124232, 124447], [527.1, 173.0, 281, 124647, 124928], [468.3, 173.0, 287, 124961, 125248], [578.4, 173.0, 282, 125320, 125602], [746.5555555555555, 173.0, 245, 125824, 126069], [846.4, 173.0, 601, 126129, 126730], [956.5, 173.0, 225, 126885, 127110], [1001.9545454545455, 173.0, 642, 127145, 127787], [1080.875, 173.0, 227, 127817, 128044], [1171.142857142857, 173.0, 210, 128080, 128290], [1306.375, 173.0, 210, 128409, 128619], [1312.4444444444443, 173.0, 838, 128648, 129486]]"
622,1289,15,"[[1554.125, 173.0, 203, 129836, 130039], [1603.0416666666667, 173.0, 734, 130069, 130803], [357.5, 225.0, 418, 131621, 132039], [411.125, 225.0, 219, 132066, 132285], [491.75, 225.0, 209, 132316, 132525], [565.6153846153846, 225.0, 349, 132553, 132902], [661.8571428571429, 225.0, 203, 132963, 133166], [819.0625, 225.0, 464, 133318, 133782], [778.6363636363636, 225.0, 296, 133811, 134107], [971.375, 225.0, 234, 134305, 134539], [1011.1818181818181, 225.0, 318, 134570, 134888], [920.8888888888889, 225.0, 239, 134921, 135160], [1199.75, 225.0, 226, 135460, 135686], [935.4285714285714, 225.0, 203, 135988, 136191], [1214.090909090909, 225.0, 311, 136736, 137047], [1372.6666666666667, 225.0, 259, 137193, 137452]]"
622,1289,16,"[[1336.111111111111, 225.0, 512, 137481, 137993], [1416.25, 225.0, 206, 138025, 138231], [1478.125, 225.0, 250, 138260, 138510], [1541.764705882353, 225.0, 491, 138600, 139091], [1694.0625, 225.0, 466, 139385, 139851], [1699.9, 225.0, 569, 139880, 140449], [471.1111111111111, 277.0, 246, 142159, 142405], [530.5, 277.0, 330, 142431, 142761], [655.2307692307693, 277.0, 351, 142885, 143236], [863.3809523809524, 277.0, 614, 143393, 144007], [924.3, 277.0, 586, 144037, 144623], [1072.1818181818182, 277.0, 289, 144807, 145096], [1077.6315789473683, 277.0, 542, 145126, 145668]]"
622,1289,17,"[[1220.888888888889, 277.0, 520, 145874, 146394], [1356.0833333333333, 277.0, 354, 146584, 146938], [1404.7, 277.0, 289, 146971, 147260], [1459.625, 277.0, 734, 147287, 148021], [1591.25, 277.0, 207, 148157, 148364], [1662.0882352941176, 277.0, 1081, 148393, 149474], [1745.75, 277.0, 851, 149509, 150360], [1737.6153846153845, 277.0, 370, 150399, 150769], [1705.142857142857, 277.0, 388, 150800, 151188], [392.5833333333333, 329.0, 341, 152139, 152480], [537.0, 329.0, 322, 152599, 152921], [730.9166666666666, 329.0, 338, 153097, 153435]]"
622,1289,18,"[[900.8461538461538, 329.0, 356, 153611, 153967], [1021.5, 329.0, 264, 154236, 154500], [1076.0, 329.0, 375, 154528, 154903], [1144.5, 329.0, 204, 154933, 155137], [1209.0, 329.0, 487, 155166, 155653], [1258.3333333333333, 329.0, 268, 155693, 155961], [1334.6363636363637, 329.0, 333, 155990, 156323], [1398.4285714285713, 329.0, 412, 156352, 156764], [1419.125, 329.0, 473, 156794, 157267], [1519.2857142857142, 329.0, 401, 157296, 157697], [1591.8, 329.0, 268, 157787, 158055], [1622.4285714285713, 329.0, 408, 158087, 158495], [438.44444444444446, 381.0, 233, 159678, 159911], [508.875, 381.0, 203, 159941, 160144], [586.9411764705883, 381.0, 493, 160172, 160665], [801.0, 381.0, 276, 160892, 161168], [841.0, 381.0, 283, 161210, 161493]]"
622,1289,19,"[[918.7142857142857, 381.0, 418, 161530, 161948], [1052.0, 381.0, 315, 162622, 162937], [1137.4285714285713, 381.0, 217, 163063, 163280], [1223.7666666666667, 381.0, 939, 163309, 164248], [1447.0, 381.0, 463, 164648, 165111], [1581.5714285714287, 381.0, 235, 165724, 165959], [1534.5625, 381.0, 484, 166023, 166507], [1630.7142857142858, 381.0, 389, 166536, 166925], [1692.7142857142858, 381.0, 430, 166959, 167389], [1717.6153846153845, 381.0, 403, 167418, 167821], [1670.6666666666667, 381.0, 259, 167851, 168110], [357.0, 433.0, 217, 168588, 168805], [415.7368421052632, 433.0, 597, 168834, 169431]]"
622,1289,20,"[[369.0, 433.0, 463, 169461, 169924], [510.875, 433.0, 220, 170016, 170236], [615.3076923076923, 433.0, 393, 170330, 170723], [731.5294117647059, 433.0, 499, 170850, 171349], [788.5333333333333, 433.0, 430, 171378, 171808], [920.375, 433.0, 203, 171999, 172202], [939.3, 433.0, 297, 172238, 172535], [1147.2142857142858, 433.0, 401, 172747, 173148], [1260.4285714285713, 433.0, 619, 173466, 174085], [1385.625, 433.0, 218, 174315, 174533], [1493.875, 433.0, 210, 174717, 174927], [1500.4, 433.0, 260, 174955, 175215], [1694.642857142857, 433.0, 408, 175388, 175796], [388.5, 485.0, 212, 177202, 177414]]"
622,1289,21,"[[517.4444444444445, 485.0, 245, 177594, 177839], [557.0, 485.0, 231, 177867, 178098], [627.8888888888889, 485.0, 252, 178127, 178379], [741.6153846153846, 485.0, 377, 178470, 178847], [798.875, 485.0, 514, 178876, 179390], [878.7407407407408, 485.0, 805, 179424, 180229], [932.3, 485.0, 279, 180263, 180542], [1153.2272727272727, 485.0, 649, 180761, 181410], [1244.25, 485.0, 206, 181497, 181703], [1311.25, 485.0, 204, 181733, 181937], [1386.111111111111, 485.0, 254, 181967, 182221], [1450.857142857143, 485.0, 200, 182254, 182454], [1526.6363636363637, 485.0, 302, 182493, 182795], [1485.1875, 485.0, 504, 182825, 183329], [1606.125, 485.0, 244, 183417, 183661], [1638.375, 485.0, 210, 183693, 183903], [356.25, 537.0, 319, 185183, 185502], [506.85714285714283, 537.0, 214, 185602, 185816]]"
622,1289,22,"[[506.85714285714283, 537.0, 214, 185602, 185816], [754.421052631579, 537.0, 571, 186179, 186750], [836.4375, 537.0, 444, 186838, 187282], [895.125, 537.0, 217, 187309, 187526], [1028.125, 537.0, 221, 187672, 187893], [1117.0, 537.0, 210, 188055, 188265], [1199.9444444444443, 537.0, 535, 188293, 188828], [1365.3684210526317, 537.0, 548, 189018, 189566], [1425.125, 537.0, 227, 189596, 189823], [1541.3684210526317, 537.0, 595, 189922, 190517], [1499.076923076923, 537.0, 414, 190544, 190958], [1533.4117647058824, 537.0, 1067, 190987, 192054], [1615.0, 537.0, 213, 192115, 192328], [1690.6923076923076, 537.0, 369, 192356, 192725]]"
630,1298,0,"[[640.8181818181819, 121.0, 302, 12690, 12992], [643.0, 121.0, 262, 13022, 13284], [859.85, 121.0, 594, 13576, 14170], [960.1428571428571, 121.0, 205, 14304, 14509], [984.9, 121.0, 283, 14541, 14824], [1100.625, 121.0, 460, 14974, 15434], [1167.75, 121.0, 230, 15463, 15693], [1238.75, 121.0, 223, 15729, 15952], [1316.125, 121.0, 211, 15983, 16194], [1387.7692307692307, 121.0, 789, 16223, 17012], [1420.2222222222222, 121.0, 308, 17051, 17359], [1498.642857142857, 121.0, 479, 17398, 17877]]"
630,1298,1,"[[1587.2941176470588, 121.0, 530, 17918, 18448], [1645.25, 121.0, 365, 18481, 18846], [351.3333333333333, 173.0, 278, 19727, 20005], [434.11764705882354, 173.0, 1061, 20041, 21102], [490.7, 173.0, 295, 21140, 21435], [571.7777777777778, 173.0, 258, 21474, 21732], [685.35, 173.0, 609, 21876, 22485], [756.0666666666667, 173.0, 449, 22594, 23043], [823.875, 173.0, 218, 23078, 23296], [892.6470588235294, 173.0, 499, 23326, 23825], [965.6521739130435, 173.0, 716, 23858, 24574], [1093.375, 173.0, 217, 24672, 24889], [1180.875, 173.0, 212, 24955, 25167], [1244.2, 173.0, 303, 25198, 25501], [1336.6923076923076, 173.0, 367, 25530, 25897], [1399.2857142857142, 173.0, 201, 25927, 26128], [1515.111111111111, 173.0, 243, 26201, 26444]]"
630,1298,2,"[[1515.111111111111, 173.0, 243, 26201, 26444], [1576.774193548387, 173.0, 986, 26474, 27460], [1681.75, 173.0, 227, 27550, 27777], [455.8, 225.0, 285, 28739, 29024], [437.35, 225.0, 594, 29058, 29652], [592.1428571428571, 225.0, 207, 29840, 30047], [671.375, 225.0, 475, 30079, 30554], [719.0, 225.0, 408, 30582, 30990], [659.3076923076923, 225.0, 385, 31024, 31409], [791.0, 225.0, 206, 31537, 31743], [876.0909090909091, 225.0, 702, 31776, 32478], [828.25, 225.0, 213, 32508, 32721], [911.4285714285714, 225.0, 201, 32815, 33016], [1358.0, 225.0, 219, 33384, 33603], [1372.6666666666667, 225.0, 437, 33634, 34071], [1316.625, 225.0, 210, 34104, 34314]]"
630,1298,3,"[[1629.4444444444443, 225.0, 243, 34780, 35023], [1580.625, 225.0, 232, 35060, 35292], [383.22222222222223, 225.0, 291, 36686, 36977], [445.1333333333333, 225.0, 486, 37008, 37494], [479.5, 225.0, 562, 37530, 38092], [536.9285714285714, 225.0, 406, 38126, 38532], [821.6, 225.0, 302, 38848, 39150], [839.75, 225.0, 235, 39179, 39414], [961.0, 225.0, 222, 39564, 39786], [982.3333333333334, 225.0, 566, 39820, 40386], [1114.625, 225.0, 225, 40478, 40703], [1181.0, 225.0, 511, 40733, 41244], [1333.5454545454545, 225.0, 318, 41389, 41707], [1388.7777777777778, 225.0, 262, 41743, 42005]]"
630,1298,4,"[[1472.7368421052631, 225.0, 585, 42042, 42627], [1568.2, 225.0, 291, 42723, 43014], [1626.1785714285713, 225.0, 851, 43045, 43896], [1603.5, 225.0, 290, 43935, 44225], [350.625, 277.0, 474, 44918, 45392], [420.4, 277.0, 438, 45426, 45864], [524.3333333333334, 277.0, 261, 45995, 46256], [691.8, 277.0, 278, 46458, 46736], [707.2380952380952, 277.0, 629, 46773, 47402], [830.6666666666666, 277.0, 268, 47462, 47730], [888.5, 277.0, 219, 47766, 47985], [952.0, 277.0, 283, 48024, 48307], [1027.142857142857, 277.0, 416, 48337, 48753], [1010.4285714285714, 277.0, 201, 48842, 49043], [1041.090909090909, 277.0, 333, 49076, 49409], [1085.8, 277.0, 297, 49443, 49740], [1115.3333333333333, 277.0, 334, 49772, 50106], [1116.25, 277.0, 225, 50136, 50361]]"
630,1298,5,"[[1201.375, 277.0, 222, 50391, 50613], [1265.2, 277.0, 283, 50644, 50927], [1353.642857142857, 277.0, 394, 50957, 51351], [1393.888888888889, 277.0, 267, 51380, 51647], [1451.6818181818182, 277.0, 664, 51680, 52344], [1530.9615384615386, 277.0, 811, 52374, 53185], [1570.2307692307693, 277.0, 367, 53221, 53588], [1723.1333333333334, 277.0, 432, 53760, 54192], [351.15384615384613, 329.0, 368, 55088, 55456], [435.0952380952381, 329.0, 630, 55548, 56178], [492.27272727272725, 329.0, 308, 56249, 56557], [537.75, 329.0, 349, 56588, 56937], [635.6666666666666, 329.0, 344, 56975, 57319], [695.6470588235294, 329.0, 528, 57348, 57876], [740.375, 329.0, 451, 57907, 58358]]"
630,1298,6,"[[798.6875, 329.0, 472, 58393, 58865], [864.3333333333334, 329.0, 272, 58900, 59172], [845.4545454545455, 329.0, 684, 59209, 59893], [965.0769230769231, 329.0, 367, 60101, 60468], [882.2666666666667, 329.0, 456, 60497, 60953], [1090.9, 329.0, 284, 61174, 61458], [1144.875, 329.0, 474, 61941, 62415], [1113.125, 329.0, 218, 62442, 62660], [1193.2, 329.0, 301, 62691, 62992], [1261.375, 329.0, 489, 63019, 63508], [1351.5384615384614, 329.0, 385, 63536, 63921], [1355.0714285714287, 329.0, 414, 63950, 64364], [1501.875, 329.0, 217, 64487, 64704], [1570.7560975609756, 329.0, 1263, 64738, 66001], [1630.125, 329.0, 236, 66030, 66266]]"
630,1298,7,"[[1739.125, 329.0, 216, 66368, 66584], [397.44444444444446, 381.0, 839, 67587, 68426], [464.875, 381.0, 232, 68460, 68692], [517.7777777777778, 381.0, 264, 68725, 68989], [582.75, 381.0, 356, 69025, 69381], [527.625, 381.0, 221, 69414, 69635], [716.375, 381.0, 236, 69831, 70067], [788.5862068965517, 381.0, 887, 70099, 70986], [848.2222222222222, 381.0, 514, 71015, 71529], [919.0, 381.0, 235, 71557, 71792], [991.2222222222222, 381.0, 253, 71820, 72073], [1118.8333333333333, 381.0, 365, 72230, 72595], [1108.5384615384614, 381.0, 379, 72622, 73001], [1185.3157894736842, 381.0, 582, 73206, 73788], [1476.25, 381.0, 208, 74207, 74415]]"
630,1298,8,"[[1551.4444444444443, 381.0, 232, 74445, 74677], [1621.388888888889, 381.0, 534, 74706, 75240], [450.875, 433.0, 210, 75814, 76024], [470.72727272727275, 433.0, 307, 76064, 76371], [379.0, 433.0, 366, 76501, 76867], [565.9285714285714, 433.0, 408, 77052, 77460], [539.8214285714286, 433.0, 898, 77486, 78384], [634.9473684210526, 433.0, 590, 78451, 79041], [644.7142857142857, 433.0, 215, 79080, 79295], [692.3846153846154, 433.0, 419, 79326, 79745], [800.96, 433.0, 762, 79843, 80605], [953.0, 433.0, 205, 80810, 81015], [970.5483870967741, 433.0, 926, 81046, 81972], [1052.8125, 433.0, 462, 82001, 82463]]"
630,1298,9,"[[1122.2222222222222, 433.0, 251, 82492, 82743], [1189.4444444444443, 433.0, 241, 82772, 83013], [1243.6363636363637, 433.0, 658, 83042, 83700], [1452.375, 433.0, 210, 83925, 84135], [1504.75, 433.0, 343, 84166, 84509], [1509.7857142857142, 433.0, 422, 84536, 84958], [359.42857142857144, 485.0, 201, 86417, 86618], [405.25, 485.0, 340, 86651, 86991], [469.04545454545456, 485.0, 648, 87030, 87678], [413.875, 485.0, 208, 87708, 87916], [378.3333333333333, 485.0, 520, 88491, 89011], [470.5, 485.0, 229, 89043, 89272], [528.4285714285714, 485.0, 208, 89301, 89509], [550.625, 485.0, 218, 89537, 89755], [574.6923076923077, 485.0, 402, 89784, 90186]]"
630,1298,10,"[[644.8260869565217, 485.0, 687, 90218, 90905], [805.0, 485.0, 303, 91044, 91347], [856.9, 485.0, 284, 91377, 91661], [930.0, 485.0, 228, 91689, 91917], [988.2631578947369, 485.0, 567, 91949, 92516], [1064.5, 485.0, 362, 92576, 92938], [1147.75, 485.0, 208, 93065, 93273], [1185.1304347826087, 485.0, 715, 93306, 94021], [1246.0, 485.0, 361, 94056, 94417], [1293.25, 485.0, 223, 94450, 94673], [1348.75, 485.0, 220, 94701, 94921], [1361.2307692307693, 485.0, 374, 94949, 95323], [1605.9166666666667, 485.0, 344, 95577, 95921], [1667.3333333333333, 485.0, 265, 95951, 96216], [1722.2380952380952, 485.0, 668, 96245, 96913], [471.3333333333333, 485.0, 210, 97381, 97591], [395.6666666666667, 485.0, 331, 97630, 97961]]"
630,1298,11,"[[484.07142857142856, 485.0, 442, 98767, 99209], [411.6111111111111, 485.0, 624, 99242, 99866], [666.0, 485.0, 251, 100180, 100431], [712.625, 485.0, 215, 100472, 100687], [770.9, 485.0, 276, 100716, 100992], [1005.125, 485.0, 219, 101280, 101499], [979.625, 485.0, 996, 101530, 102526], [1037.111111111111, 485.0, 598, 102557, 103155], [1105.5483870967741, 485.0, 955, 103194, 104149], [1203.0, 485.0, 477, 104288, 104765], [1262.7142857142858, 485.0, 200, 104801, 105001], [1229.3333333333333, 485.0, 254, 105029, 105283], [1247.103448275862, 485.0, 889, 105314, 106203]]"
630,1298,12,"[[1314.6923076923076, 485.0, 374, 106303, 106677], [1357.5714285714287, 485.0, 205, 106706, 106911], [1463.8125, 485.0, 469, 107042, 107511], [1468.0, 485.0, 538, 107542, 108080], [1494.2121212121212, 485.0, 1039, 108115, 109154], [1605.2857142857142, 485.0, 200, 109476, 109676], [1578.2222222222222, 485.0, 264, 109806, 110070], [1526.3333333333333, 485.0, 249, 110106, 110355], [1482.0714285714287, 485.0, 407, 110392, 110799], [1421.076923076923, 485.0, 372, 110832, 111204], [1278.75, 485.0, 215, 111488, 111703], [1378.25, 485.0, 205, 111731, 111936], [1443.6, 485.0, 260, 111992, 112252], [1580.857142857143, 485.0, 201, 112454, 112655], [1624.45, 485.0, 587, 112696, 113283], [1749.7333333333333, 485.0, 448, 113375, 113823]]"
630,1298,13,"[[418.125, 537.0, 204, 114560, 114764], [387.9230769230769, 537.0, 825, 114791, 115616], [464.53333333333336, 537.0, 450, 115646, 116096], [522.4, 537.0, 628, 116123, 116751], [591.2222222222222, 537.0, 536, 116776, 117312], [849.75, 537.0, 206, 117661, 117867], [900.9032258064516, 537.0, 926, 117899, 118825], [1200.5, 537.0, 217, 119117, 119334], [1245.0714285714287, 537.0, 405, 119368, 119773], [1464.909090909091, 537.0, 984, 120121, 121105], [1615.4615384615386, 537.0, 380, 121299, 121679], [1675.2173913043478, 537.0, 704, 121711, 122415]]"
630,1298,14,"[[1708.7368421052631, 537.0, 595, 122445, 123040], [425.375, 589.0, 228, 124053, 124281], [348.0, 589.0, 216, 124310, 124526], [527.5294117647059, 589.0, 494, 124660, 125154], [553.2222222222222, 589.0, 242, 125182, 125424], [615.5, 589.0, 222, 125453, 125675], [753.125, 589.0, 222, 126511, 126733]]"
630,1298,15,"[[427.75, 641.0, 203, 134978, 135181], [369.7, 641.0, 279, 135213, 135492], [422.93333333333334, 641.0, 464, 135521, 135985], [498.5, 641.0, 217, 136018, 136235], [627.25, 641.0, 583, 136322, 136905], [812.7777777777778, 641.0, 264, 137082, 137346], [832.8461538461538, 641.0, 375, 137441, 137816], [836.0, 641.0, 561, 137844, 138405]]"
630,1298,16,"[[1050.0833333333333, 641.0, 328, 138748, 139076], [1004.875, 641.0, 213, 139104, 139317], [1138.2, 641.0, 273, 139405, 139678], [1189.875, 641.0, 231, 139708, 139939], [1235.8, 641.0, 297, 139975, 140272], [1196.9166666666667, 641.0, 371, 140308, 140679], [1377.6315789473683, 641.0, 615, 140839, 141454], [1422.9166666666667, 641.0, 774, 141486, 142260], [1529.5, 641.0, 619, 142352, 142971], [1591.75, 641.0, 230, 143002, 143232], [1645.5, 641.0, 285, 143265, 143550], [456.75, 693.0, 487, 144816, 145303], [490.44444444444446, 693.0, 248, 145336, 145584], [551.1538461538462, 693.0, 386, 145621, 146007], [757.5, 693.0, 232, 146266, 146498]]"
630,1298,17,"[[794.7083333333334, 693.0, 716, 146536, 147252], [869.6666666666666, 693.0, 271, 147285, 147556], [950.0555555555555, 693.0, 522, 147594, 148116], [1026.3, 693.0, 285, 148145, 148430], [1083.142857142857, 693.0, 202, 148459, 148661], [1116.3333333333333, 693.0, 648, 148691, 149339], [1146.2222222222222, 693.0, 271, 149369, 149640], [1220.8, 693.0, 289, 149669, 149958], [1290.5416666666667, 693.0, 731, 149993, 150724], [1380.2142857142858, 693.0, 420, 150784, 151204], [1428.5625, 693.0, 482, 151234, 151716], [1499.5625, 693.0, 468, 151750, 152218], [1623.625, 693.0, 218, 152439, 152657]]"
630,1298,18,"[[338.125, 745.0, 216, 154620, 154836], [562.8181818181819, 745.0, 294, 155221, 155515], [657.8888888888889, 745.0, 257, 155599, 155856], [660.8947368421053, 745.0, 571, 155889, 156460], [750.1764705882352, 745.0, 508, 156491, 156999], [817.5, 745.0, 222, 157036, 157258], [1016.7142857142857, 745.0, 219, 157567, 157786], [1008.5263157894736, 745.0, 545, 157882, 158427], [1109.875, 745.0, 228, 158518, 158746], [1182.0, 745.0, 345, 158778, 159123], [1394.8333333333333, 745.0, 542, 159470, 160012], [1331.9, 745.0, 288, 160050, 160338], [1483.2666666666667, 745.0, 946, 160463, 161409], [1556.0384615384614, 745.0, 804, 161449, 162253]]"
630,1298,19,"[[331.7142857142857, 797.0, 205, 162788, 162993], [453.5, 797.0, 238, 163123, 163361], [471.27272727272725, 797.0, 309, 163521, 163830], [1336.0, 797.0, 221, 167560, 167781], [1457.6666666666667, 797.0, 454, 167933, 168387], [1529.4166666666667, 797.0, 340, 168420, 168760]]"
